ID,Unnamed: 0,pkSeqID,proto,saddr,sport,daddr,dport,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,attack,category,subcategory
183,3577067,3577068,udp,192.168.100.150,54010,8.8.8.8,53,5427,0.058107,14,0.255255,2,0.313363,14,8.604593,500000,0.37147,0,Normal,Normal
184,3577068,3577069,tcp,192.168.100.150,60168,52.11.124.117,443,5429,0,14,0.873009,6,0.873009,4,16.036489,17.181953,0.873009,0,Normal,Normal
185,3577069,3577070,udp,192.168.100.149,57987,8.8.8.8,53,5430,0.000225,12,0.144065,2,0.144295,14,2178.64917,1000000,0.144525,0,Normal,Normal
186,3577070,3577071,tcp,192.168.100.149,46266,52.201.147.106,443,5432,0,12,1.499182,6,1.499182,3,6.670304,8.004365,1.499182,0,Normal,Normal
187,3577071,3577072,udp,192.168.100.148,56421,8.8.8.8,53,5433,0.000413,10,0.142889,2,0.143302,14,1206.272583,333333.3125,0.143715,0,Normal,Normal
188,3577072,3577073,tcp,192.168.100.148,48740,52.201.147.106,443,5435,0,10,1.388327,6,1.388327,3,7.923205,8.643497,1.388327,0,Normal,Normal
189,3577073,3577074,udp,192.168.100.150,59124,8.8.8.8,53,5436,0.000324,14,0.143855,2,0.144179,14,1533.74231,250000,0.144503,0,Normal,Normal
190,3577074,3577075,tcp,192.168.100.150,54730,52.201.147.106,443,5438,0,14,1.44505,6,1.44505,3,7.612193,8.304211,1.44505,0,Normal,Normal
191,3577075,3577076,udp,192.168.100.3,6150,216.239.36.10,53,5439,0,23,0.142401,2,0.142401,1,0,0,0.142401,0,Normal,Normal
192,3577076,3577077,udp,192.168.100.3,22832,192.112.36.4,53,5440,0,23,0.138338,2,0.138338,2,0,0,0.138338,0,Normal,Normal
193,3577077,3577078,udp,192.168.100.3,24460,192.112.36.4,53,5441,0,23,0.143069,2,0.143069,2,0,0,0.143069,0,Normal,Normal
194,3577078,3577079,udp,192.168.100.3,60946,192.31.80.30,53,5442,0,23,0.278547,2,0.278547,1,0,0,0.278547,0,Normal,Normal
195,3577079,3577080,tcp,192.168.100.3,58256,172.217.25.170,443,5443,0.138228,23,0.00603,6,0.103319,2,0.087675,0.12859,0.341582,0,Normal,Normal
196,3577080,3577081,udp,192.168.100.27,58999,192.168.100.1,53,9550,0.197141,4,0.180918,2,0.378059,12,0.00085,0.00085,0.5752,0,Normal,Normal
197,3577081,3577082,udp,fe80::250:56ff:febe:26db,5353,ff02::fb,5353,9551,0,1,0,4,0,2,0,0,0,0,Normal,Normal
198,3577082,3577083,udp,192.168.100.3,5353,224.0.0.251,5353,9552,0,23,0,4,0,2,0,0,0,0,Normal,Normal
199,3577083,3577084,arp,192.168.100.27,-1,192.168.100.1,-1,9555,0.000026,4,0.000123,2,0.000158,12,0.0017,0.0017,0.000186,0,Normal,Normal
200,3577084,3577085,udp,192.168.100.149,40353,192.168.217.2,53,9557,0,12,0,4,0,9,0,0.399814,0,0,Normal,Normal
201,3577085,3577086,udp,192.168.100.149,41812,8.8.8.8,53,9562,0,12,0.0072019999999999,2,0.0072019999999999,14,0,0,0.0072019999999999,0,Normal,Normal
202,3577086,3577087,udp,192.168.100.150,44061,192.168.217.2,53,9561,0,14,0,4,0,9,0,0.39984,0,0,Normal,Normal
203,3577087,3577088,udp,192.168.100.147,58421,8.8.8.8,53,10606,0.069088,6,0.219617,2,0.288704,14,7.236885,166666.65625,0.357792,0,Normal,Normal
204,3577088,3577089,tcp,192.168.100.147,51128,52.11.124.117,443,10608,0,6,0.822892,6,0.822892,4,15.797942,17.013168,0.822892,0,Normal,Normal
205,3577089,3577090,udp,192.168.100.148,46841,192.168.217.2,53,10605,0,10,0,4,0,9,0,0.399819,0,0,Normal,Normal
206,3577090,3577091,udp,192.168.100.150,51145,8.8.8.8,53,10612,0,14,0.0072209999999999,2,0.0072209999999999,14,0,0,0.0072209999999999,0,Normal,Normal
207,3577091,3577092,arp,192.168.100.148,-1,192.168.100.1,-1,11629,0.000033,10,0.000073,2,0.000126,12,0.0050729999999999,0.0050729999999999,0.000165,0,Normal,Normal
208,3577092,3577093,udp,192.168.100.149,36033,192.168.217.2,53,11613,0,12,0,4,0,9,0,0.399843,0,0,Normal,Normal
209,3577093,3577094,udp,192.168.100.148,58134,8.8.8.8,53,11631,0,10,0.007183,2,0.007183,14,0,0,0.007183,0,Normal,Normal
210,3577094,3577095,udp,192.168.100.147,60454,192.168.217.2,53,11615,0,6,0,4,0,9,0,0.399823,0,0,Normal,Normal
211,3577095,3577096,udp,192.168.100.150,54036,192.168.217.2,53,12685,0,14,0,4,0,9,0,0.399802,0,0,Normal,Normal
212,3577096,3577097,udp,192.168.100.149,55957,8.8.8.8,53,12689,0,12,0.007815,2,0.007815,14,0,0,0.007815,0,Normal,Normal
213,3577097,3577098,udp,192.168.100.147,45699,8.8.8.8,53,12718,0,6,0.0074319999999999,2,0.0074319999999999,14,0,0,0.0074319999999999,0,Normal,Normal
214,3577098,3577099,udp,192.168.100.150,34969,8.8.8.8,53,13778,0,14,0.007383,2,0.007383,14,0,0,0.007383,0,Normal,Normal
215,3577099,3577100,udp,192.168.100.148,33232,192.168.217.2,53,13769,0,10,0,4,0,9,0,0.399974,0,0,Normal,Normal
216,3577100,3577101,udp,fe80::250:56ff:febe:e9d9,5353,ff02::fb,5353,13896,0,1,0,4,0,3,0,0,0,0,Normal,Normal
217,3577101,3577102,udp,192.168.100.5,5353,224.0.0.251,5353,13897,0,3,0,4,0,21,0,0,0,0,Normal,Normal
218,3577102,3577103,udp,192.168.100.147,49347,192.168.217.2,53,13849,0,18,0,4,0,18,0,0.399824,0,0,Normal,Normal
219,3577103,3577104,udp,192.168.100.148,43346,8.8.8.8,53,13905,0,14,0.007396,2,0.007396,19,0,0,0.007396,0,Normal,Normal
220,3577104,3577105,udp,192.168.100.147,51510,8.8.8.8,53,14025,0,18,0.007261,2,0.007261,19,0,0,0.007261,0,Normal,Normal
221,3577105,3577106,udp,192.168.100.150,8612,192.168.100.255,8612,14263,0,18,0.010097,4,0.010097,4,0,99.039322,0.010097,0,Normal,Normal
222,3577106,3577107,udp,192.168.100.150,8612,192.168.100.255,8610,14264,0,18,0.0101,4,0.0101,4,0,99.009903,0.0101,0,Normal,Normal
223,3577107,3577108,udp,fe80::250:56ff:febe:254,8612,ff02::1,8612,14265,0,2,0.010028,4,0.010028,2,0,99.720779,0.010028,0,Normal,Normal
224,3577108,3577109,udp,fe80::250:56ff:febe:254,8612,ff02::1,8610,14266,0,2,0.010023,4,0.010023,2,0,99.770531,0.010023,0,Normal,Normal
225,3577109,3577110,udp,192.168.100.150,58122,255.255.255.255,3289,14279,0,18,0,4,0,2,0,0,0,0,Normal,Normal
226,3577110,3577111,udp,192.168.100.150,42549,255.255.255.255,1124,14292,0,18,0,4,0,2,0,0,0,0,Normal,Normal
227,3577111,3577112,udp,192.168.100.147,57554,8.8.8.8,53,14452,0.017699,18,0.144709,2,0.162408,19,28.253374,250000,0.180107,0,Normal,Normal
228,3577112,3577113,tcp,192.168.100.147,48186,52.201.147.106,443,14456,0,18,1.766426,6,1.766426,1,6.793378,6.793378,1.766426,0,Normal,Normal
229,3577113,3577114,udp,192.168.100.4,5353,224.0.0.251,5353,16036,0,7,0,4,0,21,0,0,0,0,Normal,Normal
230,3577114,3577115,udp,fe80::c0c0:aa20:45b9:bdd9,5353,ff02::fb,5353,16037,0,1,0,4,0,3,0,0,0,0,Normal,Normal
231,3577115,3577116,arp,192.168.100.1,-1,192.168.100.4,-1,16858,0,3,0.000022,2,0.000022,2,0,0,0.000022,0,Normal,Normal
232,3577116,3577117,udp,192.168.100.4,60001,192.168.100.1,53,16848,0.323125,7,0,2,0.161776,4,0.555538,0.644334,0.808025,0,Normal,Normal
233,3577117,3577118,arp,192.168.100.4,-1,192.168.100.1,-1,16903,0.000018,7,0.000187,2,0.000212,4,0.003474,0.003474,0.000226,0,Normal,Normal
234,3577118,3577119,tcp,192.168.100.4,37642,91.189.92.40,443,16900,0.450007,7,0.2888,1,0.607061,2,0.213635,0.271899,1.243466,0,Normal,Normal
235,3577119,3577120,tcp,192.168.100.4,37644,91.189.92.40,443,16915,0.947639,7,0.280803,1,0.952354,2,3.672419,1.134412,2.292517,0,Normal,Normal
236,3577120,3577121,arp,192.168.100.1,-1,192.168.100.3,-1,17793,0,3,0.00002,2,0.00002,7,0,0,0.00002,0,Normal,Normal
237,3577121,3577122,udp,192.168.100.27,68,192.168.100.1,67,18542,0,2,0.001609,2,0.001609,4,0,0,0.001609,0,Normal,Normal
238,3577122,3577123,udp,192.168.100.150,51525,192.168.217.2,53,19422,0,18,0,4,0,18,0,0.39997,0,0,Normal,Normal
239,3577123,3577124,udp,192.168.100.150,48574,8.8.8.8,53,19483,0,18,0.0071709999999999,2,0.0071709999999999,19,0,0,0.0071709999999999,0,Normal,Normal
240,3577124,3577125,udp,192.168.100.149,43314,192.168.217.2,53,20427,0,14,0,4,0,18,0,0.399822,0,0,Normal,Normal
241,3577125,3577126,udp,192.168.100.149,49994,8.8.8.8,53,20493,0,14,0.0070819999999999,2,0.0070819999999999,19,0,0,0.0070819999999999,0,Normal,Normal
242,3577126,3577127,udp,192.168.100.148,35930,192.168.217.2,53,21432,0,14,0,4,0,18,0,0.399838,0,0,Normal,Normal
243,3577127,3577128,udp,192.168.100.148,56344,8.8.8.8,53,21458,0,14,0.0073569999999999,2,0.0073569999999999,19,0,0,0.0073569999999999,0,Normal,Normal
244,3577128,3577129,udp,192.168.100.147,38514,192.168.217.2,53,22453,0,18,0,4,0,18,0,0.400012,0,0,Normal,Normal
245,3577129,3577130,arp,192.168.100.147,-1,192.168.100.1,-1,22461,0.000019,18,0.000106,2,0.00013,4,0.009137,0.009137,0.000152,0,Normal,Normal
246,3577130,3577131,udp,192.168.100.147,40684,8.8.8.8,53,22462,0,18,0.008054,2,0.008054,19,0,0,0.008054,0,Normal,Normal
247,3577131,3577132,ipv6-icmp,fe80::250:56ff:febe:89ee,133,ff02::2,0,23484,0,1,0,8,0,1,0,0,0,0,Normal,Normal
248,3577132,3577133,udp,192.168.100.150,37178,192.168.217.2,53,23486,0,18,0,4,0,18,0,0.399864,0,0,Normal,Normal
249,3577133,3577134,udp,192.168.100.149,56469,192.168.217.2,53,23492,0,14,0,4,0,18,0,0.399819,0,0,Normal,Normal
250,3577134,3577135,udp,192.168.100.147,38275,192.168.217.2,53,23527,0,18,0,4,0,18,0,0.399866,0,0,Normal,Normal
251,3577135,3577136,udp,192.168.100.148,37551,192.168.217.2,53,23513,0,14,0,4,0,18,0,0.400018,0,0,Normal,Normal
252,3577136,3577137,udp,192.168.100.150,34222,8.8.8.8,53,23543,0,18,0.006721,2,0.006721,19,0,0,0.006721,0,Normal,Normal
253,3577137,3577138,udp,192.168.100.149,43017,8.8.8.8,53,24543,0,14,0.0074189999999999,2,0.0074189999999999,19,0,0,0.0074189999999999,0,Normal,Normal
254,3577138,3577139,udp,192.168.100.148,56727,8.8.8.8,53,25534,0,14,0.00733,2,0.00733,19,0,0,0.00733,0,Normal,Normal
255,3577139,3577140,udp,192.168.100.147,51507,8.8.8.8,53,26529,0,18,0.007745,2,0.007745,19,0,0,0.007745,0,Normal,Normal
256,3577140,3577141,udp,192.168.100.150,59372,192.168.217.2,53,27518,0,18,0,4,0,18,0,0.39983,0,0,Normal,Normal
257,3577141,3577142,udp,192.168.100.149,34540,192.168.217.2,53,27531,0,14,0,4,0,18,0,0.399841,0,0,Normal,Normal
258,3577142,3577143,udp,192.168.100.147,35587,192.168.217.2,53,27539,0,18,0,4,0,18,0,0.399823,0,0,Normal,Normal
259,3577143,3577144,udp,192.168.100.148,55575,192.168.217.2,53,27535,0,14,0,4,0,18,0,0.399996,0,0,Normal,Normal
260,3577144,3577145,udp,192.168.100.150,57850,8.8.8.8,53,27541,0,18,0.007326,2,0.007326,19,0,0,0.007326,0,Normal,Normal
261,3577145,3577146,udp,192.168.100.149,54809,8.8.8.8,53,28592,0,14,0.007206,2,0.007206,19,0,0,0.007206,0,Normal,Normal
262,3577146,3577147,udp,192.168.100.148,34894,8.8.8.8,53,29634,0,14,0.007931,2,0.007931,19,0,0,0.007931,0,Normal,Normal
263,3577147,3577148,udp,192.168.100.147,44499,8.8.8.8,53,30657,0,18,0.007337,2,0.007337,19,0,0,0.007337,0,Normal,Normal
264,3577148,3577149,udp,192.168.100.150,35242,192.168.217.2,53,31699,0,18,0,4,0,18,0,0.399848,0,0,Normal,Normal
265,3577149,3577150,udp,192.168.100.149,41747,192.168.217.2,53,31701,0,14,0,4,0,18,0,0.399847,0,0,Normal,Normal
266,3577150,3577151,udp,192.168.100.148,55337,192.168.217.2,53,31703,0,14,0,4,0,18,0,0.399992,0,0,Normal,Normal
267,3577151,3577152,udp,192.168.100.150,36951,8.8.8.8,53,31709,0,18,0.007909,2,0.007909,19,0,0,0.007909,0,Normal,Normal
268,3577152,3577153,udp,192.168.100.149,54806,8.8.8.8,53,31738,0,14,0.007011,2,0.007011,19,0,0,0.007011,0,Normal,Normal
269,3577153,3577154,udp,192.168.100.147,50739,192.168.217.2,53,31708,0,18,0,4,0,18,0,0.399814,0,0,Normal,Normal
270,3577154,3577155,udp,192.168.100.148,43043,8.8.8.8,53,31803,0,14,0.007515,2,0.007515,19,0,0,0.007515,0,Normal,Normal
271,3577155,3577156,udp,192.168.100.147,40191,8.8.8.8,53,31872,0,18,0.007486,2,0.007486,19,0,0,0.007486,0,Normal,Normal
272,3577156,3577157,udp,192.168.100.148,41936,27.124.125.250,123,32809,0,14,0.048447,2,0.048447,2,0,0,0.048447,0,Normal,Normal
273,3577157,3577158,udp,192.168.100.27,5353,224.0.0.251,5353,32816,0,2,0,4,0,21,0,0,0,0,Normal,Normal
274,3577158,3577159,udp,192.168.100.150,41729,27.124.125.250,123,32819,0,18,0.048631,2,0.048631,2,0,0,0.048631,0,Normal,Normal
275,3577159,3577160,udp,fe80::2c6a:ff9b:7e14:166a,5353,ff02::fb,5353,32820,0,1,0,4,0,3,0,0,0,0,Normal,Normal
276,3577160,3577161,udp,192.168.100.147,36708,129.250.35.250,123,33492,0,18,0.0073209999999999,2,0.0073209999999999,1,0,0,0.0073209999999999,0,Normal,Normal
277,3577161,3577162,tcp,192.168.100.5,49859,192.168.100.3,3306,33188,1.893185,3,0.208133,2,1.86859,7,0.602798,0.625982,4.517715,0,Normal,Normal
278,3577162,3577163,udp,192.168.100.4,40253,91.189.91.157,123,33724,0,7,0.219862,2,0.219862,1,0,0,0.219862,0,Normal,Normal
279,3577163,3577164,tcp,192.168.100.3,59552,13.55.154.73,8883,41,1.368135,6,0.006303,2,4.225939,1,0.815743,0.815743,4.999998,0,Normal,Normal
280,3577164,3577165,tcp,192.168.100.55,8080,192.168.100.3,80,1,0.008544,1,4.950418,2,4.966639,7,19.932936,19.933508,4.995234,0,Normal,Normal
281,3577165,3577166,tcp,192.168.100.46,80,192.168.100.5,80,2,0.00779,3,4.950446,2,4.966989,3,0,19.933466,4.999296,0,Normal,Normal
282,3577166,3577167,tcp,192.168.100.5,0,192.168.100.3,0,3,0.023771,3,4.900936,2,4.950223,7,0,11.960079,4.998902,0,Normal,Normal
283,3577167,3577168,udp,192.168.100.46,3456,192.168.100.5,80,4,0.007519,3,4.950445,2,4.967142,3,19.93346,19.93346,4.997839,0,Normal,Normal
284,3577168,3577169,udp,192.168.100.46,80,192.168.100.5,80,5,0.0075439999999999,3,4.950444,4,4.966808,3,0,19.93346,4.997833,0,Normal,Normal
285,3577169,3577170,udp,192.168.100.7,365,192.168.100.3,565,6,0.011107,3,4.899937,4,4.917745,7,0,10.963354,4.999032,0,Normal,Normal
286,3577170,3577171,tcp,192.168.100.6,80,192.168.100.3,80,7,0.034867,2,4.851122,2,4.88162,7,0,6.976675,4.999943,0,Normal,Normal
287,3577171,3577172,tcp,192.168.100.7,139,192.168.100.4,36390,1899,0.000005,3,0.000018,2,0.000024,2,0.002751,0.002751,0.000033,0,Normal,Normal
288,3577172,3577173,arp,192.168.100.4,-1,192.168.100.7,-1,1949,0.000023,7,0.00018,2,0.000215,1,0.002751,0.002751,0.000246,0,Normal,Normal
289,3577173,3577174,arp,192.168.100.1,-1,192.168.100.3,-1,2492,0.000006,3,0.000046,2,0.000052,7,0.0008349999999999,0.0008349999999999,0.000058,0,Normal,Normal
290,3577174,3577175,udp,192.168.100.6,138,192.168.100.255,138,2624,0,2,0,4,0,4,0,0.001111,0,0,Normal,Normal
291,3577175,3577176,udp,192.168.100.7,138,192.168.100.255,138,2996,0.000086,3,0.000017,4,0.000132,4,0,0.003436,0.000223,0,Normal,Normal
292,3577176,3577177,udp,192.168.100.3,4454,216.239.34.10,53,3408,0,6,0.143152,2,0.143152,1,0,0,0.143152,0,Normal,Normal
293,3577177,3577178,udp,192.168.100.3,62369,128.63.2.53,53,3411,0,6,0.231634,2,0.231634,2,0,0,0.231634,0,Normal,Normal
294,3577178,3577179,udp,192.168.100.3,50077,128.63.2.53,53,3414,0,6,0.23111,2,0.23111,2,0,0,0.23111,0,Normal,Normal
295,3577179,3577180,udp,192.168.100.3,6313,192.12.94.30,53,3417,0,6,0.164316,2,0.164316,1,0,0,0.164316,0,Normal,Normal
296,3577180,3577181,udp,192.168.100.149,50319,224.0.0.251,5353,4210,0,14,0,4,0,21,0,0,0,0,Normal,Normal
297,3577181,3577182,udp,192.168.100.150,40888,224.0.0.251,5353,4226,0,18,0,4,0,21,0,0,0,0,Normal,Normal
298,3577182,3577183,udp,192.168.100.149,41857,224.0.0.251,5353,4230,0,14,0,4,0,21,0,0,0,0,Normal,Normal
299,3577183,3577184,udp,192.168.100.148,46101,224.0.0.251,5353,4234,0,14,0,4,0,21,0,0,0,0,Normal,Normal
300,3577184,3577185,udp,192.168.100.149,40537,224.0.0.251,5353,4237,0,14,0,4,0,21,0,0,0,0,Normal,Normal
301,3577185,3577186,udp,192.168.100.147,58307,224.0.0.251,5353,4238,0,18,0,4,0,21,0,0,0,0,Normal,Normal
302,3577186,3577187,udp,192.168.100.150,53016,224.0.0.251,5353,4241,0,18,0,4,0,21,0,0,0,0,Normal,Normal
303,3577187,3577188,udp,192.168.100.148,59350,224.0.0.251,5353,4245,0,14,0,4,0,21,0,0,0,0,Normal,Normal
304,3577188,3577189,udp,192.168.100.150,39239,224.0.0.251,5353,4249,0,18,0,4,0,21,0,0,0,0,Normal,Normal
305,3577189,3577190,udp,192.168.100.148,46789,224.0.0.251,5353,4250,0,14,0,4,0,21,0,0,0,0,Normal,Normal
306,3577190,3577191,udp,192.168.100.147,33469,224.0.0.251,5353,4251,0,18,0,4,0,21,0,0,0,0,Normal,Normal
307,3577191,3577192,udp,192.168.100.147,55276,224.0.0.251,5353,4255,0,18,0,4,0,21,0,0,0,0,Normal,Normal
308,3577192,3577193,udp,192.168.100.149,38037,224.0.0.251,5353,4256,0,14,0,4,0,21,0,0,0,0,Normal,Normal
309,3577193,3577194,tcp,192.168.100.3,58258,172.217.25.170,443,3419,0.237046,6,0.005779,6,0.163593,1,0.110874,0.116709,0.571601,0,Normal,Normal
310,3577194,3577195,udp,192.168.100.150,47923,224.0.0.251,5353,4259,0,18,0,4,0,21,0,0,0,0,Normal,Normal
311,3577195,3577196,udp,192.168.100.149,60248,224.0.0.251,5353,4262,0,14,0,4,0,21,0,0,0,0,Normal,Normal
312,3577196,3577197,udp,192.168.100.148,35600,224.0.0.251,5353,4266,0,14,0,4,0,21,0,0,0,0,Normal,Normal
313,3577197,3577198,udp,192.168.100.147,45224,224.0.0.251,5353,4271,0,18,0,4,0,21,0,0,0,0,Normal,Normal
314,3577198,3577199,udp,192.168.100.150,41879,224.0.0.251,5353,4274,0,18,0,4,0,21,0,0,0,0,Normal,Normal
315,3577199,3577200,udp,192.168.100.149,57220,192.168.217.2,53,4270,0,14,0,4,0,18,0,0.399986,0,0,Normal,Normal
316,3577200,3577201,udp,192.168.100.148,37122,224.0.0.251,5353,4278,0,20,0,4,0,8,0,0,0,0,Normal,Normal
317,3577201,3577202,arp,192.168.100.149,-1,192.168.100.1,-1,4286,0.000026,9,0.000052,2,0.000079,10,0.0031,0.0031,0.000123,0,Normal,Normal
318,3577202,3577203,udp,192.168.100.147,58949,224.0.0.251,5353,4287,0,11,0,4,0,8,0,0,0,0,Normal,Normal
319,3577203,3577204,udp,192.168.100.150,51417,192.168.217.2,53,4283,0,11,0,4,0,20,0,0.399825,0,0,Normal,Normal
320,3577204,3577205,udp,192.168.100.149,44604,8.8.8.8,53,4292,0,9,0.0074909999999999,2,0.0074909999999999,15,0,0,0.0074909999999999,0,Normal,Normal
321,3577205,3577206,udp,192.168.100.148,44023,192.168.217.2,53,4285,0,20,0,4,0,20,0,0.4,0,0,Normal,Normal
322,3577206,3577207,udp,192.168.100.147,53363,192.168.217.2,53,5335,0,11,0,4,0,20,0,0.400023,0,0,Normal,Normal
323,3577207,3577208,arp,192.168.100.150,-1,192.168.100.1,-1,5337,0.000026,11,0.000078,2,0.000111,10,0.003126,0.003126,0.00014,0,Normal,Normal
324,3577208,3577209,udp,192.168.100.150,50684,8.8.8.8,53,5338,0,11,0.0074459999999999,2,0.0074459999999999,15,0,0,0.0074459999999999,0,Normal,Normal
325,3577209,3577210,arp,192.168.100.148,-1,192.168.100.1,-1,6340,0.000052,20,0.000046,2,0.000115,10,0.002335,0.002335,0.000191,0,Normal,Normal
326,3577210,3577211,udp,192.168.100.148,56826,8.8.8.8,53,6382,0,20,0.007017,2,0.007017,15,0,0,0.007017,0,Normal,Normal
327,3577211,3577212,arp,192.168.100.147,-1,192.168.100.1,-1,7405,0.000011,11,0.000093,2,0.000111,10,0.003116,0.003116,0.000127,0,Normal,Normal
328,3577212,3577213,udp,192.168.100.147,52696,8.8.8.8,53,7408,0,11,0.007284,2,0.007284,15,0,0,0.007284,0,Normal,Normal
329,3577213,3577214,ipv6-icmp,fe80::250:56ff:febe:bf1a,133,ff02::2,0,8507,0,1,0,8,0,3,0,0,0,0,Normal,Normal
330,3577214,3577215,ipv6-icmp,fe80::250:56ff:febe:254,133,ff02::2,0,8513,0,1,0,8,0,3,0,0,0,0,Normal,Normal
331,3577215,3577216,udp,192.168.100.149,38685,27.124.125.250,123,8557,0,9,0.048481,2,0.048481,3,0,0,0.048481,0,Normal,Normal
332,3577216,3577217,udp,fe80::c0c0:aa20:45b9:bdd9,5353,ff02::fb,5353,9748,0,1,0,4,0,1,0,0,0,0,Normal,Normal
333,3577217,3577218,udp,192.168.100.4,5353,224.0.0.251,5353,9749,0,3,0,4,0,8,0,0,0,0,Normal,Normal
334,3577218,3577219,ipv6-icmp,fe80::250:56ff:febe:c038,133,ff02::2,0,10181,0,1,0,8,0,3,0,0,0,0,Normal,Normal
335,3577219,3577220,udp,192.168.100.148,56984,27.124.125.250,123,12642,0,20,0.04829,2,0.04829,3,0,0,0.04829,0,Normal,Normal
336,3577220,3577221,udp,192.168.100.150,37233,27.124.125.250,123,12647,0,11,0.048457,2,0.048457,3,0,0,0.048457,0,Normal,Normal
337,3577221,3577222,udp,192.168.100.147,54577,129.250.35.250,123,17005,0,11,0.006957,2,0.006957,1,0,0,0.006957,0,Normal,Normal
338,3577222,3577223,udp,192.168.100.27,58999,192.168.100.1,53,17094,0,4,0.180937,2,0.180937,10,0,0,0.180937,0,Normal,Normal
339,3577223,3577224,arp,192.168.100.1,-1,192.168.100.27,-1,17095,0,2,0.000336,2,0.000336,1,0,0,0.000336,0,Normal,Normal
340,3577224,3577225,udp,192.168.100.4,56155,91.189.91.157,123,17111,0,3,0.219518,2,0.219518,1,0,0,0.219518,0,Normal,Normal
341,3577225,3577226,arp,192.168.100.1,-1,192.168.100.4,-1,17113,0,2,0.000016,2,0.000016,1,0,0,0.000016,0,Normal,Normal
342,3577226,3577227,arp,192.168.100.27,-1,192.168.100.1,-1,17119,0,4,0.000097,2,0.000097,10,0,0,0.000097,0,Normal,Normal
343,3577227,3577228,arp,192.168.100.4,-1,192.168.100.1,-1,17135,0,3,0.000216,2,0.000216,10,0,0,0.000216,0,Normal,Normal
344,3577228,3577229,udp,192.168.100.150,41144,192.168.217.2,53,17425,0,11,0,4,0,20,0,0.400081,0,0,Normal,Normal
345,3577229,3577230,udp,192.168.100.149,36265,192.168.217.2,53,17455,0,9,0,4,0,20,0,0,0,0,Normal,Normal
346,3577230,3577231,udp,192.168.100.148,60446,192.168.217.2,53,17464,0,20,0,4,0,20,0,0,0,0,Normal,Normal
347,3577231,3577232,udp,192.168.100.147,46344,192.168.217.2,53,17471,0,11,0,4,0,20,0,0,0,0,Normal,Normal
348,3577232,3577233,udp,192.168.100.150,46295,192.168.217.2,53,17475,0,11,0,4,0,20,0,0.400001,0,0,Normal,Normal
349,3577233,3577234,udp,192.168.100.149,33062,192.168.217.2,53,17478,0,9,0,4,0,20,0,0.399961,0,0,Normal,Normal
350,3577234,3577235,udp,192.168.100.148,52225,192.168.217.2,53,17492,0,20,0,4,0,20,0,0.399982,0,0,Normal,Normal
351,3577235,3577236,udp,192.168.100.150,34325,8.8.8.8,53,17521,0,11,0.007559,2,0.007559,15,0,0,0.007559,0,Normal,Normal
352,3577236,3577237,udp,192.168.100.147,42779,192.168.217.2,53,17499,0,11,0,4,0,20,0,0.399832,0,0,Normal,Normal
353,3577237,3577238,udp,192.168.100.149,49546,8.8.8.8,53,18277,0,9,0.0070989999999999,2,0.0070989999999999,15,0,0,0.0070989999999999,0,Normal,Normal
354,3577238,3577239,udp,192.168.100.148,52476,8.8.8.8,53,19003,0,20,0.007767,2,0.007767,15,0,0,0.007767,0,Normal,Normal
355,3577239,3577240,udp,192.168.100.147,52166,8.8.8.8,53,20388,0,11,0.0074959999999999,2,0.0074959999999999,15,0,0,0.0074959999999999,0,Normal,Normal
356,3577240,3577241,udp,192.168.100.150,39229,192.168.217.2,53,22254,0,11,0,4,0,20,0,0.399835,0,0,Normal,Normal
357,3577241,3577242,udp,192.168.100.148,47494,192.168.217.2,53,22258,0,20,0,4,0,20,0,0.399963,0,0,Normal,Normal
358,3577242,3577243,udp,192.168.100.149,47269,192.168.217.2,53,22260,0,9,0,4,0,20,0,0.399814,0,0,Normal,Normal
359,3577243,3577244,udp,192.168.100.150,50302,8.8.8.8,53,22265,0,11,0.007445,2,0.007445,15,0,0,0.007445,0,Normal,Normal
360,3577244,3577245,udp,192.168.100.147,60219,192.168.217.2,53,22262,0,11,0,4,0,20,0,0.399838,0,0,Normal,Normal
361,3577245,3577246,udp,192.168.100.148,41735,8.8.8.8,53,23414,0,20,0.007598,2,0.007598,15,0,0,0.007598,0,Normal,Normal
362,3577246,3577247,udp,192.168.100.149,41448,8.8.8.8,53,23596,0,9,0.0073209999999999,2,0.0073209999999999,15,0,0,0.0073209999999999,0,Normal,Normal
363,3577247,3577248,udp,192.168.100.147,44858,8.8.8.8,53,23905,0,11,0.007894,2,0.007894,15,0,0,0.007894,0,Normal,Normal
364,3577248,3577249,udp,192.168.100.3,53586,202.12.27.33,53,26868,0,29,0.15618,2,0.15618,2,0,0,0.15618,0,Normal,Normal
365,3577249,3577250,udp,192.168.100.3,18535,202.12.27.33,53,26869,0,29,0.162404,2,0.162404,2,0,0,0.162404,0,Normal,Normal
366,3577250,3577251,udp,192.168.100.150,39053,192.168.217.2,53,26951,0,11,0,4,0,20,0,0.39983,0,0,Normal,Normal
367,3577251,3577252,udp,192.168.100.150,60153,8.8.8.8,53,26961,0,11,0.007359,2,0.007359,15,0,0,0.007359,0,Normal,Normal
368,3577252,3577253,udp,192.168.100.148,55090,192.168.217.2,53,26976,0,20,0,4,0,20,0,0.400004,0,0,Normal,Normal
